"ReachID";"X";"Y";"MonitoringProgram";"Watershed";"currentms";"tempmaxC";"orgmicropollTU";"saprowqclass";"shade";"Lit_Inp";"C_P";"C_N";"Occurrence.Chironomidae";"Occurrence.Simuliidae";"Occurrence.Limoniidae";"Occurrence.Baetisrhodani";"Occurrence.Baetisalpinus";"Occurrence.Empididae";"Occurrence.Ceratopogonidae";"Occurrence.Elmidae";"Occurrence.Nemouramortoni";"Occurrence.Baetismuticus";"Occurrence.Drususdiscolor";"Occurrence.Protonemuralateralis";"Occurrence.Athericidae";"Occurrence.Gammaridae";"Occurrence.Rhyacophilatristis";"Occurrence.Planariidae";"Occurrence.Leuctrabraueri";"Occurrence.Nemouraminima";"Occurrence.Hydraenidae";"Occurrence.Ecdyonurushelveticus";"Occurrence.Sericostoma";"Occurrence.Habroleptoidesconfusa";"Occurrence.Scirtidae";"Occurrence.Brachypterarisi";"Occurrence.Sphaeriidae";"Occurrence.Blephariceridae";"Occurrence.Odontocerumalbicorne";"Occurrence.Leuctranigra";"Occurrence.Tipulidae";"Occurrence.Drususannulatus";"Occurrence.Dixidae";"Occurrence.Drususbiguttatus";"Occurrence.Metanoeaflavipennis";"Occurrence.Ecdyonurusvenosus";"Occurrence.Habrophlebialauta";"Occurrence.Stratiomyidae";"Occurrence.Potamophylaxcingulatus";"Occurrence.Leuctramajor";"Occurrence.Protonemuraintricata";"Occurrence.Philopotamusludificatus";"Occurrence.Centroptilumluteolum";"Occurrence.Epeorusalpicola";"Occurrence.Hydropsychesiltalai";"Occurrence.Epeorusassimilis";"Occurrence.Baetislutheri";"Occurrence.Rhithrogenapicteti";"Occurrence.Ephemeradanica";"Occurrence.Dugesiidae";"Occurrence.Paraleptophlebiasubmarginata";"Occurrence.Dytiscidae";"Occurrence.Lymnaeidae";"Occurrence.Habroleptoidesauberti";"Occurrence.Isoperlagrammatica";"Occurrence.Isoperlarivulorum";"Occurrence.Capnioneuranemuroides";"Occurrence.Chloroperlasusemicheli";"Occurrence.Melampophylaxmucoreus";"Occurrence.Rhyacophilapubescens";"Occurrence.Ecclisopteryxmadida";"Occurrence.Erpobdellidae";"Occurrence.Leuctrahippopus";"Occurrence.Nemouraflexuosa";"Occurrence.Cordulegastridae";"Occurrence.Allogamusauricollis";"Occurrence.Electrogenaujhelyii";"Occurrence.Sialidae";"Occurrence.Chaetopteryxvillosa";"Occurrence.Serratellaignita";"Occurrence.Rhithrogenahybrida";"Occurrence.Nemouramarginata";"Occurrence.Ephemerellamucronata";"Occurrence.Ptychopteridae";"Occurrence.Rhithrogenasemicolorata";"Occurrence.Hydropsychetenuis";"Occurrence.Glossiphoniidae";"Occurrence.Hydropsycheinstabilis";"Occurrence.Melampophylaxmelampus";"Occurrence.Electrogenalateralis";"Occurrence.Tinodesunicolor";"Occurrence.Micropternasequax";"Occurrence.Psychomyiapusilla";"Occurrence.Glyphotaeliuspellucidus";"Occurrence.Potamopyrgusantipodarum";"Occurrence.Metanoearhaetica";"Occurrence.Rhithrogenaputhzi";"Occurrence.Protonemuranimborum";"Occurrence.Ecdyonuruspicteti";"Occurrence.Thaumaleidae";"Occurrence.Amphinemurasulcicollis";"Occurrence.Leuctrainermis";"Occurrence.Torleyamajor";"Occurrence.Cryptothrixnebulicola";"Occurrence.Rhithrogenaloyolaea";"Occurrence.Protonemurabrevistyla";"Occurrence.Rhyacophilaintermedia";"Occurrence.Rhithrogenaalpestris";"Occurrence.Rhyacophilahirticornis";"Occurrence.Drususmelanchaetes";"Occurrence.Ecdyonurusalpinus";"Occurrence.Siphonoperlamontana";"Occurrence.Rhithrogenanivata";"Occurrence.Dictyogenusalpinus";"Occurrence.Rhyacophilaglareosa";"Occurrence.Consorophylaxconsors";"Occurrence.Siphonoperlatorrentium";"Occurrence.Hydroptila";"Occurrence.Ecdyonurustorrentis";"Occurrence.Tabanidae";"Occurrence.Calopterygidae";"Occurrence.Rhithrogenadegrangei";"Occurrence.Leuctraschmidi";"Occurrence.Hydrophilidae";"Occurrence.Drususmuelleri";"Occurrence.Drususnigrescens";"Occurrence.Leuctrarauscheri";"Occurrence.Perlagrandis";"Occurrence.Silopallipes";"Occurrence.Perlamarginata";"Occurrence.Rhithrogenagratianopolitana";"Occurrence.Nemurellapictetii";"Occurrence.Rhyacophilapraemorsa";"Occurrence.Rhyacophilatorrentium";"Occurrence.Leuctrarosinae";"Occurrence.Rhithrogenagrischuna";"Occurrence.Rhyacophilarectispina";"Occurrence.Drususalpinus";"Occurrence.Isoperlacarbonaria";"Occurrence.Catagapetusnigrans";"Occurrence.Leuctraarmata"
"CH035AGAa27";662285;268508;"NAWA TREND";"Aare";0.617034717880771;14.3654529643996;-0.753577954235053;2;0.5038464;273.063613929005;0.0446420486708688;4.55759215714407;0.749259257648499;0.99999999942363;0.0246105473289431;0.916802350485804;0.0246105473289431;0.0246105473289431;0.100717068364223;0.827492597837689;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0740103046856283;0.264176311249885;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.922721220572957;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.137207050497771;0.239373628663574;0.0246105473289431;0.998830518874502;0.0246105473289431;0.0246105473289431;0.0247918421164113;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.201372883913769;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247002149853037;0.0246105473289431;0.416981629175438;0.0246105473289431;0.947823476006788;0.852630928340817;0.0246149071510431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247702152724651;0.0246105473289431;0.177779860628609;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.914946427273885;0.0331487300029035;0.0246105473289431;0.913604981346346;0.999931606681889;0.0690815826781933;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.039547608107547;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.902589340494213;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CH035AGAa28";662285;268508;"NAWA TREND";"Aare";0.617034717880771;14.7640610963822;-0.753577954235053;2;0.5038464;273.063613929005;0.0446420486708688;4.55759215714407;0.778086005990087;0.99999999942363;0.0246105473289431;0.916802350638213;0.0246105473289431;0.0246105473289431;0.100361154998826;0.856900626422781;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0776036732016593;0.264176318633173;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.922321126823766;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.137207050609923;0.230737234934058;0.0246105473289431;0.998830519075073;0.0246105473289431;0.0246105473289431;0.0247918421164863;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.198207770738767;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247001600666056;0.0246105473289431;0.416805293158038;0.0246105473289431;0.948492148587301;0.85136927769153;0.0246147060749926;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247702152726048;0.0246105473289431;0.177779863615784;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.914946427287644;0.0331487300147432;0.0246105473289431;0.913597235203554;0.999931606686798;0.0690815839368129;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0391532509782819;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.902125382706886;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CH035AGAa29";662285;268508;"NAWA TREND";"Aare";0.617034717880771;15.1626692283648;-0.753577954235053;2;0.5038464;273.063613929005;0.0446420486708688;4.55759215714407;0.804285012806514;0.999999999423631;0.0246105473289431;0.916793710912865;0.0246105473289431;0.0246105473289431;0.0994845889493681;0.877538987577197;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0811763750833849;0.263946709464525;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.921371252534409;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.137207050922942;0.211875594882401;0.0246105473289431;0.998830519527932;0.0246105473289431;0.0246105473289431;0.0247918421166047;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.191123607684518;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246997527829893;0.0246105473289431;0.415820388539763;0.0246105473289431;0.94995517635413;0.848522730068137;0.0246142757725829;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.024770215272826;0.0246105473289431;0.177779869581375;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.914946427309366;0.033148730044693;0.0246105473289431;0.91357535713619;0.999931606698307;0.0690815870384248;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0382681294622296;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.900932174988511;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CH035AGAa30";662285;268508;"NAWA TREND";"Aare";0.617034717880771;15.5612773603475;-0.753577954235053;2;0.5038464;273.063613929005;0.0446420486708688;4.55759215714407;0.827266035003552;0.999999999423633;0.0246105473289431;0.916781817115367;0.0246105473289431;0.0246105473289431;0.0984448751901233;0.890988575657694;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0848779398033549;0.263630733975115;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.920248058837938;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.137207051288047;0.19102634437028;0.0246105473289431;0.998830520051782;0.0246105473289431;0.0246105473289431;0.0247918421167326;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.182920487917368;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246991845084232;0.0246105473289431;0.41438368894385;0.0246105473289431;0.951728576465298;0.844958297604969;0.0246138135924578;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247702152730648;0.0246105473289431;0.177779876413947;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.914946427332841;0.0331487300789978;0.0246105473289431;0.913543810833184;0.999931606711731;0.0690815905851467;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0372688218600037;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.899222161906678;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CH035AGAa31";662285;268508;"NAWA TREND";"Aare";0.617034717880771;15.9598854923301;-0.753577954235053;2;0.5038464;273.063613929005;0.0446420486708688;4.55759215714407;0.846867994663549;0.999999999423635;0.0246105473289431;0.916763075997329;0.0246105473289431;0.0246105473289431;0.0970709916714714;0.898979421075952;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0885852549047115;0.263133120908742;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.918759928250179;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.137207051781828;0.1658436647067;0.0246105473289431;0.99883052072584;0.0246105473289431;0.0246105473289431;0.0247918421168885;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.172366230127471;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246982655626822;0.0246105473289431;0.411928011561272;0.0246105473289431;0.954143658522241;0.839904257480784;0.0246132730798926;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247702152733555;0.0246105473289431;0.177779885366218;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.914946427361427;0.0331487301244748;0.0246105473289431;0.91348989102326;0.99993160672924;0.0690815952751507;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0360237583049209;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.896332992847119;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CH035AGAa32";662285;268508;"NAWA TREND";"Aare";0.617034717880771;16.3584936243127;-0.753577954235053;2;0.5038464;273.063613929005;0.0446420486708688;4.55759215714407;0.863110474059829;0.999999999423637;0.0246105473289431;0.916732589622163;0.0246105473289431;0.0246105473289431;0.0953618508958569;0.903456340846698;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0922674145538942;0.262324359531089;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.917002801082596;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.137207052389361;0.139390505252052;0.0246105473289431;0.998830521497156;0.0246105473289431;0.0246105473289431;0.0247918421170645;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.160230491701743;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246968228112621;0.0246105473289431;0.408058132991445;0.0246105473289431;0.957096600497964;0.833537905796627;0.0246127248433223;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247702152736844;0.0246105473289431;0.177779896853315;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.914946427393739;0.0331487301778636;0.0246105473289431;0.913407362158778;0.999931606749607;0.069081600780792;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0346339267802038;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.891670338754671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CH035AGAa33";662285;268508;"NAWA TREND";"Aare";0.617034717880771;16.7571017562953;-0.753577954235053;2;0.5038464;273.063613929005;0.0446420486708688;4.55759215714407;0.876042859049657;0.99999999942364;0.0246105473289431;0.916695789791828;0.0246105473289431;0.0246105473289431;0.0935014255352634;0.906035915542999;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0960131255222487;0.261349295108045;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.915215475299318;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.137207053009814;0.115519231573902;0.0246105473289431;0.998830522272969;0.0246105473289431;0.0246105473289431;0.0247918421172392;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.147907086551043;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246951207863993;0.0246105473289431;0.403445024531302;0.0246105473289431;0.960361591741003;0.826177076506545;0.0246122461864359;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247702152740107;0.0246105473289431;0.177779909254958;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.914946427425822;0.0331487302304878;0.0246105473289431;0.91330978958735;0.999931606769968;0.0690816062224048;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0332880609935338;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.884806836383319;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CH035AGAa34";662285;268508;"NAWA TREND";"Aare";0.617034717880771;17.155709888278;-0.753577954235053;2;0.5038464;273.063613929005;0.0446420486708688;4.55759215714407;0.885950751676501;0.999999999423643;0.0246105473289431;0.916630784869311;0.0246105473289431;0.0246105473289431;0.0911135887914574;0.907774975329229;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0995806281846323;0.2597520489537;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.913107946665118;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.137207053808801;0.0918631922834655;0.0246105473289431;0.998830523161239;0.0246105473289431;0.0246105473289431;0.0247918421174402;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.133812572385346;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246924741587219;0.0246105473289431;0.396074774271682;0.0246105473289431;0.9643255050441;0.816425650672752;0.0246117859545055;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247702152743863;0.0246105473289431;0.17777992614774;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.91494642746274;0.0331487302938246;0.0246105473289431;0.913144128388623;0.999931606793658;0.06908161277622;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0318246914014952;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.873023291321922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CH035AGAa35";662285;268508;"NAWA TREND";"Aare";0.617034717880771;17.5543180202606;-0.753577954235053;2;0.5038464;273.063613929005;0.0446420486708688;4.55759215714407;0.893219818959596;0.999999999423647;0.0246105473289431;0.916559548857392;0.0246105473289431;0.0246105473289431;0.0886112252794202;0.909309440042036;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.103162497743493;0.257906328064705;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.911102740092188;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.137207054586833;0.072958165300562;0.0246105473289431;0.998830524002802;0.0246105473289431;0.0246105473289431;0.0247918421176213;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.120319601507197;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246894846760567;0.0246105473289431;0.387608022353457;0.0246105473289431;0.968513910922204;0.805418394157349;0.0246114277029815;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247702152747248;0.0246105473289431;0.177779943714343;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.914946427496039;0.033148730351845;0.0246105473289431;0.912954290428922;0.999931606815775;0.0690816188082808;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0305155416029861;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.855826116295536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CH035AGAa36";662285;268508;"NAWA TREND";"Aare";0.617034717880771;17.9529261522432;-0.753577954235053;2;0.5038464;273.063613929005;0.0446420486708688;4.55759215714407;0.898357138640878;0.99999999942365;0.0246105473289431;0.916477618356541;0.0246105473289431;0.0246105473289431;0.0858781618621214;0.910912861019608;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.106627088565741;0.255630583810753;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.909101072736703;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.137207055389096;0.0577916088306764;0.0246105473289431;0.998830524824163;0.0246105473289431;0.0246105473289431;0.0247918421177798;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.107039642386321;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246858984975991;0.0246105473289431;0.377247128714995;0.0246105473289431;0.973027472908127;0.792639968852997;0.0246111461433137;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247702152750212;0.0246105473289431;0.177779962868781;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.914946427525221;0.0331487304069943;0.0246105473289431;0.912722614567557;0.999931606837078;0.0690816245696603;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0293162057104233;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.830394095323642;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CH035AGAa37";662285;268508;"NAWA TREND";"Aare";0.617034717880771;18.3515342842258;-0.753577954235053;2;0.5038464;273.063613929005;0.0446420486708688;4.55759215714407;0.90188803880096;0.999999999423654;0.0246105473289431;0.916362772420773;0.0246105473289431;0.0246105473289431;0.0829117093111376;0.912691059640988;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.109854354868963;0.252755005730986;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.90686817944945;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.137207056223804;0.0462573226942835;0.0246105473289431;0.998830525612541;0.0246105473289431;0.0246105473289431;0.0247918421179015;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0942640217228463;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246815723798046;0.0246105473289431;0.364336107912399;0.0246105473289431;0.977718567423271;0.777715803388258;0.0246109353729463;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247702152752493;0.0246105473289431;0.177779983987805;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.914946427547681;0.0331487304580149;0.0246105473289431;0.912431585436301;0.999931606857159;0.0690816299320431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0282501749901146;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.794176630028452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CH035AGAa38";662285;268508;"NAWA TREND";"Aare";0.617034717880771;18.7501424162085;-0.753577954235053;2;0.5038464;273.063613929005;0.0446420486708688;4.55759215714407;0.904282429635537;0.999999999423658;0.0246105473289431;0.916233024714609;0.0246105473289431;0.0246105473289431;0.0799042763839289;0.914703729943892;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.112995267207478;0.249578818787674;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.903321459367125;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.137207056985192;0.0383470332293914;0.0246105473289431;0.998830526314058;0.0246105473289431;0.0246105473289431;0.0247918421179572;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0828453219441292;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246770393516198;0.0246105473289431;0.350309760903027;0.0246105473289431;0.982264652562882;0.761165142707484;0.0246107924553696;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247702152753543;0.0246105473289431;0.17778000433609;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.914946427558064;0.0331487304977585;0.0246105473289431;0.912113500184375;0.999931606874274;0.0690816341617775;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0273815030862191;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.747802470013097;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CH035AGAa39";662285;268508;"NAWA TREND";"Aare";0.617034717880771;19.1487505481911;-0.753577954235053;2;0.5038464;273.063613929005;0.0446420486708688;4.55759215714407;0.905963453581361;0.999999999423663;0.0246105473289431;0.916081314555325;0.0246105473289431;0.0246105473289431;0.0765484116906698;0.916933181748604;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.115715711707088;0.245523052644771;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.893319287937099;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.137207057800724;0.0327691224286124;0.0246105473289431;0.998830526974931;0.0246105473289431;0.0246105473289431;0.0247918421179392;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0721098419249342;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246716121521652;0.0246105473289431;0.3328594341424;0.0246105473289431;0.986703156552979;0.74226017826578;0.0246106924579859;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0247702152753224;0.0246105473289431;0.177780026787932;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.914946427555009;0.0331487305323226;0.0246105473289431;0.911714097224221;0.999931606890021;0.0690816378827513;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0266365702325544;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.687399142935515;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
